Time,Open,High,Low,Last,Change,%Chg,Volume
04/28/2022,1.0553,1.05643,1.04712,1.04982,-0.00552,-0.52%,334755
04/27/2022,1.06361,1.06543,1.05146,1.05534,-0.00826,-0.78%,293283
04/26/2022,1.07109,1.07383,1.06356,1.0636,-0.0075,-0.70%,248074
04/25/2022,1.08322,1.08322,1.06966,1.0711,-0.00711,-0.66%,305516
04/22/2022,1.08257,1.08514,1.07706,1.07821,-0.0043,-0.40%,256326
04/21/2022,1.08533,1.09359,1.08236,1.08251,-0.00284,-0.26%,273256
04/20/2022,1.07865,1.08666,1.07839,1.08535,0.0067,+0.62%,260837
04/19/2022,1.07805,1.08133,1.0761,1.07865,0.0006,+0.06%,225057
04/18/2022,1.0801,1.08212,1.07699,1.07805,-0.00296,-0.27%,146222
04/15/2022,1.08288,1.08302,1.07968,1.08101,-0.00188,-0.17%,189875
04/14/2022,1.08791,1.0923,1.07576,1.08289,-0.0051,-0.47%,291005
04/13/2022,1.08258,1.0894,1.0809,1.08799,0.00542,+0.50%,249638
04/12/2022,1.08835,1.0903,1.08214,1.08257,-0.00578,-0.53%,276404
04/11/2022,1.09326,1.09332,1.08728,1.08835,0.00083,+0.08%,228081
04/08/2022,1.08772,1.0891,1.08363,1.08752,-0.00021,-0.02%,230108
04/07/2022,1.08907,1.09381,1.08652,1.08773,-0.00132,-0.12%,258596
04/06/2022,1.09045,1.09377,1.08743,1.08905,-0.0014,-0.13%,272954
04/05/2022,1.09703,1.09881,1.08996,1.09045,-0.00659,-0.60%,211211
04/04/2022,1.10361,1.10541,1.09603,1.09704,-0.00628,-0.57%,198513
04/01/2022,1.10653,1.10759,1.10278,1.10332,-0.00325,-0.29%,234813
03/31/2022,1.1157,1.11845,1.10608,1.10657,-0.00914,-0.82%,283127
03/30/2022,1.10855,1.11707,1.10798,1.11571,0.00716,+0.65%,291007
03/29/2022,1.0982,1.11367,1.09696,1.10855,0.01034,+0.94%,328215
03/28/2022,1.09859,1.09992,1.09447,1.09821,0.00011,+0.01%,268653
03/25/2022,1.09959,1.10376,1.09806,1.0981,-0.00149,-0.14%,242313
03/24/2022,1.10033,1.10134,1.09659,1.09959,-0.00075,-0.07%,237065
03/23/2022,1.10253,1.10432,1.0964,1.10034,-0.00218,-0.20%,221379
03/22/2022,1.10155,1.10453,1.09607,1.10252,0.00098,+0.09%,245560
03/21/2022,1.10644,1.10698,1.101,1.10154,-0.00339,-0.31%,206598
03/18/2022,1.10907,1.11181,1.10031,1.10493,-0.00415,-0.37%,251474
03/17/2022,1.10334,1.11373,1.1008,1.10908,0.00572,+0.52%,246174
03/16/2022,1.09542,1.10465,1.09485,1.10336,0.00795,+0.73%,344897
03/15/2022,1.09398,1.10193,1.09259,1.09541,0.00142,+0.13%,303765
03/14/2022,1.0919,1.09936,1.09003,1.09399,0.00327,+0.30%,268065
03/11/2022,1.09864,1.10426,1.0902,1.09072,-0.00794,-0.72%,312303
03/10/2022,1.10749,1.11206,1.09759,1.09866,-0.00882,-0.80%,345298
03/09/2022,1.08949,1.10947,1.08897,1.10748,0.01801,+1.65%,321108
03/08/2022,1.08537,1.09583,1.08482,1.08947,0.0041,+0.38%,418310
03/07/2022,1.09251,1.09311,1.08063,1.08537,-0.00711,-0.65%,453960
03/04/2022,1.10658,1.10674,1.08865,1.09248,-0.01411,-1.28%,362657
03/03/2022,1.11173,1.11214,1.10339,1.10659,-0.00516,-0.46%,285040
03/02/2022,1.11178,1.11427,1.10576,1.11175,-9.0E-5,-0.01%,348027
03/01/2022,1.12173,1.12325,1.10898,1.11184,-0.00995,-0.89%,321245
02/28/2022,1.11364,1.12458,1.11204,1.12179,-0.00535,-0.47%,372530
02/25/2022,1.11913,1.12739,1.1166,1.12714,0.008,+0.71%,321964
02/24/2022,1.13005,1.13085,1.11067,1.11914,-0.01093,-0.97%,464363
02/23/2022,1.1323,1.13585,1.13007,1.13007,-0.00234,-0.21%,193955
02/22/2022,1.13068,1.13662,1.12878,1.13241,0.00167,+0.15%,282062
02/21/2022,1.13156,1.139,1.13065,1.13074,-0.00129,-0.11%,161666
02/18/2022,1.13602,1.13768,1.13147,1.13203,-0.00407,-0.36%,213622
02/17/2022,1.13723,1.13858,1.13233,1.1361,-0.00114,-0.10%,270116
02/16/2022,1.13572,1.13955,1.13446,1.13724,0.00152,+0.13%,205447
02/15/2022,1.13053,1.13679,1.13002,1.13572,0.0052,+0.46%,224922
02/14/2022,1.13395,1.13683,1.12801,1.13052,-0.00338,-0.30%,274055
02/11/2022,1.1427,1.14291,1.13297,1.1339,-0.00881,-0.77%,299678
02/10/2022,1.14225,1.14945,1.13749,1.14271,0.00048,+0.04%,261408
02/09/2022,1.14162,1.14476,1.14026,1.14223,0.00061,+0.05%,175686
02/08/2022,1.1441,1.14485,1.13964,1.14162,-0.00249,-0.22%,197167
02/07/2022,1.14629,1.14643,1.14152,1.14411,-0.00076,-0.07%,210646
02/04/2022,1.14347,1.14836,1.14116,1.14487,0.00132,+0.12%,249053
02/03/2022,1.13017,1.14512,1.12679,1.14355,0.01335,+1.18%,233368
02/02/2022,1.12711,1.13301,1.12662,1.1302,0.00307,+0.27%,177367
02/01/2022,1.12317,1.12786,1.12209,1.12713,0.00395,+0.35%,205232
01/31/2022,1.11407,1.12472,1.11377,1.12318,0.00911,+0.82%,204038
01/28/2022,1.11388,1.11732,1.11214,1.11407,0.00015,+0.01%,208678
01/27/2022,1.12379,1.1243,1.1132,1.11392,-0.0099,-0.88%,235208
01/26/2022,1.12995,1.13105,1.12354,1.12382,-0.00613,-0.54%,209466
01/25/2022,1.13185,1.13285,1.12632,1.12995,-0.00191,-0.17%,187085
01/24/2022,1.13431,1.1344,1.12906,1.13186,-0.00235,-0.21%,204115
01/21/2022,1.1308,1.13593,1.13008,1.13421,0.00339,+0.30%,197568
01/20/2022,1.13418,1.13687,1.13029,1.13082,-0.00337,-0.30%,184289
01/19/2022,1.13209,1.13566,1.13185,1.13419,0.00203,+0.18%,186460
01/18/2022,1.14024,1.14211,1.13145,1.13216,-0.00817,-0.72%,215409
01/17/2022,1.14158,1.1434,1.13919,1.14033,-0.00122,-0.11%,125850
01/14/2022,1.14539,1.14825,1.13984,1.14155,-0.00384,-0.34%,197930
01/13/2022,1.14402,1.14809,1.14357,1.14539,0.00136,+0.12%,182208
01/12/2022,1.13669,1.14525,1.13548,1.14403,0.00733,+0.64%,179435
01/11/2022,1.13258,1.13749,1.1313,1.1367,0.00408,+0.36%,171229
01/10/2022,1.13541,1.13595,1.12851,1.13262,-0.0034,-0.30%,174609
01/07/2022,1.12922,1.13646,1.12885,1.13602,0.00675,+0.60%,162742
01/06/2022,1.13114,1.13317,1.12846,1.12927,-0.00188,-0.17%,188130
01/05/2022,1.12855,1.13459,1.12768,1.13115,0.0026,+0.23%,168442
01/04/2022,1.12958,1.13223,1.12723,1.12855,-0.00106,-0.09%,173975
01/03/2022,1.13674,1.13775,1.12797,1.12961,-0.00721,-0.63%,144785
12/31/2021,1.13203,1.13861,1.13031,1.13682,0.00468,+0.41%,119294
12/30/2021,1.13458,1.13598,1.12988,1.13214,-0.0025,-0.22%,134588
12/29/2021,1.13072,1.13684,1.12736,1.13464,0.00381,+0.34%,138501
12/28/2021,1.13249,1.13331,1.12894,1.13083,-0.00168,-0.15%,114829
12/27/2021,1.13177,1.13338,1.13029,1.13251,0.00061,+0.05%,105179
12/24/2021,1.13215,1.13435,1.13037,1.1319,-0.00035,-0.03%,163881
12/23/2021,1.13246,1.13419,1.12903,1.13225,-0.00025,-0.02%,137208
12/22/2021,1.12794,1.13419,1.1264,1.1325,0.0045,+0.40%,151912
12/21/2021,1.12737,1.13024,1.1261,1.128,0.0006,+0.05%,156151
12/20/2021,1.12413,1.13033,1.12342,1.1274,0.00397,+0.35%,177265
12/17/2021,1.13296,1.13486,1.12343,1.12343,-0.00953,-0.84%,177248
12/16/2021,1.12794,1.13603,1.12773,1.13296,0.00498,+0.44%,200557
12/15/2021,1.12581,1.12988,1.12219,1.12798,0.00216,+0.19%,194465
12/14/2021,1.12841,1.13234,1.12536,1.12582,-0.00258,-0.23%,152241
12/13/2021,1.13131,1.13187,1.12601,1.1284,-0.00317,-0.28%,135368
12/10/2021,1.12926,1.13237,1.1265,1.13157,0.00231,+0.20%,158334
12/09/2021,1.13415,1.13452,1.12786,1.12926,-0.00488,-0.43%,151181
12/08/2021,1.12645,1.13545,1.12626,1.13414,0.00766,+0.68%,178962
12/07/2021,1.12842,1.12982,1.12279,1.12648,-0.00195,-0.17%,163879
12/06/2021,1.13148,1.13148,1.12662,1.12843,-0.00228,-0.20%,155006
12/03/2021,1.13005,1.13327,1.12667,1.13071,0.00066,+0.06%,217748
12/02/2021,1.13192,1.13474,1.12953,1.13005,-0.00188,-0.17%,195256
12/01/2021,1.13352,1.13588,1.13025,1.13193,-0.00158,-0.14%,224406
11/30/2021,1.12908,1.13822,1.12356,1.13351,0.00442,+0.39%,260230
11/29/2021,1.13043,1.13099,1.12584,1.12909,-0.00267,-0.24%,198300
11/26/2021,1.12066,1.13282,1.12031,1.13176,0.01112,+0.99%,236055
11/25/2021,1.11943,1.12293,1.11943,1.12064,0.00117,+0.10%,126208
11/24/2021,1.12471,1.12547,1.11863,1.11947,-0.00527,-0.47%,212589
11/23/2021,1.12343,1.12745,1.12259,1.12474,0.00131,+0.12%,205971
11/22/2021,1.12884,1.129,1.12308,1.12343,-0.00465,-0.41%,203434
11/19/2021,1.13715,1.13724,1.12498,1.12808,-0.00911,-0.80%,218283
11/18/2021,1.13184,1.1374,1.13137,1.13719,0.00533,+0.47%,174861
11/17/2021,1.13194,1.13318,1.12639,1.13186,-8.0E-5,-0.01%,192854
11/16/2021,1.13669,1.13856,1.13093,1.13194,-0.00475,-0.42%,184439
11/15/2021,1.14482,1.14638,1.13561,1.13669,-0.00722,-0.63%,157633
11/12/2021,1.14477,1.14617,1.14331,1.14391,-0.00088,-0.08%,155385
11/11/2021,1.14778,1.14876,1.14426,1.14479,-0.00299,-0.26%,140852
11/10/2021,1.15923,1.15951,1.14755,1.14778,-0.01146,-0.99%,208814
11/09/2021,1.15849,1.1608,1.15698,1.15924,0.00074,+0.06%,174804
11/08/2021,1.15544,1.15947,1.15505,1.1585,0.00185,+0.16%,140529
11/05/2021,1.1553,1.15731,1.15131,1.15665,0.00134,+0.12%,187484
11/04/2021,1.16103,1.16162,1.15285,1.15531,-0.00573,-0.49%,176198
11/03/2021,1.15782,1.16156,1.15622,1.16104,0.00322,+0.28%,181975
11/02/2021,1.16049,1.16132,1.15753,1.15782,-0.00268,-0.23%,171083
11/01/2021,1.15624,1.16087,1.15457,1.1605,0.0048,+0.42%,154390
10/29/2021,1.16804,1.16899,1.15352,1.1557,-0.01236,-1.06%,196025
10/28/2021,1.16025,1.1692,1.15824,1.16806,0.0078,+0.67%,164963
10/27/2021,1.15952,1.16252,1.15849,1.16026,0.00073,+0.06%,147997
10/26/2021,1.16085,1.16255,1.15846,1.15953,-0.00133,-0.11%,129007
10/25/2021,1.16403,1.16648,1.15906,1.16086,-0.00358,-0.31%,147481
10/22/2021,1.1623,1.16548,1.16206,1.16444,0.00211,+0.18%,159625
10/21/2021,1.16484,1.16672,1.16194,1.16233,-0.00261,-0.22%,153640
10/20/2021,1.16309,1.16579,1.16166,1.16494,0.00183,+0.16%,108754
10/19/2021,1.16102,1.16688,1.16081,1.16311,0.00206,+0.18%,108701
10/18/2021,1.15928,1.16217,1.15714,1.16105,0.00127,+0.11%,110848
10/15/2021,1.15962,1.16185,1.15877,1.15978,0.00014,+0.01%,148692
10/14/2021,1.15945,1.1624,1.15838,1.15964,0.00012,+0.01%,136132
10/13/2021,1.15297,1.15971,1.15266,1.15952,0.00655,+0.57%,168056
10/12/2021,1.15522,1.15701,1.15243,1.15297,-0.00228,-0.20%,143535
10/11/2021,1.15738,1.15864,1.15488,1.15525,-0.00171,-0.15%,124192
10/08/2021,1.15515,1.15852,1.15412,1.15696,0.00181,+0.16%,150956
10/07/2021,1.15567,1.15717,1.15477,1.15515,-0.00053,-0.05%,140017
10/06/2021,1.15964,1.16013,1.15294,1.15568,-0.00397,-0.34%,178386
10/05/2021,1.16186,1.16218,1.15807,1.15965,-0.00221,-0.19%,152416
10/04/2021,1.15931,1.16396,1.15872,1.16186,0.00262,+0.23%,154867
10/01/2021,1.15768,1.16072,1.15628,1.15924,0.00161,+0.14%,196236
09/30/2021,1.15969,1.16097,1.15625,1.15763,-0.00206,-0.18%,208189
09/29/2021,1.1683,1.16901,1.15892,1.15969,-0.00861,-0.74%,208189
09/28/2021,1.16945,1.17031,1.16685,1.1683,-0.00116,-0.10%,196806
09/27/2021,1.17269,1.17269,1.16848,1.16946,-0.00259,-0.22%,161862
09/24/2021,1.17378,1.17473,1.17008,1.17205,-0.00173,-0.15%,143672
09/23/2021,1.16869,1.17499,1.16832,1.17378,0.00508,+0.43%,176992
09/22/2021,1.17236,1.1755,1.16844,1.1687,-0.0037,-0.32%,192414
09/21/2021,1.17258,1.17484,1.17148,1.1724,-0.00022,-0.02%,159795
09/20/2021,1.17318,1.17361,1.16999,1.17262,0.00022,+0.02%,159042
09/17/2021,1.17646,1.17886,1.17239,1.1724,-0.00409,-0.35%,160413
09/16/2021,1.18148,1.18204,1.17505,1.17649,-0.00499,-0.42%,158652
09/15/2021,1.18028,1.18315,1.1799,1.18148,0.00118,+0.10%,159821
09/14/2021,1.18097,1.18455,1.17997,1.1803,-0.00068,-0.06%,160218
09/13/2021,1.1814,1.18169,1.17701,1.18098,0.00012,+0.01%,142850
09/10/2021,1.18231,1.18509,1.18086,1.18086,-0.00146,-0.12%,147330
09/09/2021,1.18138,1.18411,1.18052,1.18232,0.00093,+0.08%,166389
09/08/2021,1.18399,1.1851,1.18019,1.18139,-0.00264,-0.22%,161014
09/07/2021,1.18693,1.18849,1.18373,1.18403,-0.00291,-0.25%,154671
09/06/2021,1.18806,1.18859,1.18557,1.18694,-0.00094,-0.08%,97067
09/03/2021,1.18745,1.19086,1.18659,1.18788,0.00043,+0.04%,148802
09/02/2021,1.18393,1.18758,1.18343,1.18745,0.0035,+0.30%,121536
09/01/2021,1.18079,1.18567,1.17936,1.18395,0.00315,+0.27%,144442
08/31/2021,1.17965,1.18449,1.17938,1.1808,0.00115,+0.10%,159859
08/30/2021,1.17917,1.18095,1.17828,1.17965,0.00029,+0.02%,108873
08/27/2021,1.17514,1.18018,1.1735,1.17936,0.00422,+0.36%,158007
08/26/2021,1.17707,1.17788,1.17461,1.17514,-0.00193,-0.16%,144102
08/25/2021,1.17542,1.1774,1.17258,1.17707,0.00164,+0.14%,136523
08/24/2021,1.17452,1.17648,1.17273,1.17543,0.00088,+0.07%,121812
08/23/2021,1.16921,1.175,1.16895,1.17455,0.00517,+0.44%,136510
08/20/2021,1.16756,1.17043,1.1664,1.16938,0.0018,+0.15%,137329
08/19/2021,1.1707,1.17152,1.16658,1.16758,-0.00311,-0.27%,176610
08/18/2021,1.17081,1.17419,1.16938,1.17069,-0.00011,-0.01%,149966
08/17/2021,1.17755,1.17841,1.17073,1.1708,-0.00676,-0.57%,149679
"Downloaded from Barchart.com as of 08-12-2023 09:27am CDT"
